query_id,parent_count,representation,condition,method,cut_edges,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0134,3,OPCODE_STRUCT,BRIDGE,B6_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_STRUCT,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_STRUCT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.7777777777777778,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_STRUCT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.5555555555555556,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_STRUCT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,0,0.5555555555555556,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_STRUCT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.5555555555555556,1.0,1.0,1.0,True,False
Q0134,3,OPCODE_CONTEXT,CLEAN,B2_EXACT_GLOBAL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,CLEAN,B3_HARD_COMPONENT,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,CLEAN,B6_PARENTSET_GRAPH,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,CLEAN,ORACLE_PARENTSET_GRAPH,0,1.0,1.0,1.0,1.0,True,True
Q0134,3,OPCODE_CONTEXT,DROP30,B2_EXACT_GLOBAL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,DROP30,B3_HARD_COMPONENT,0,0.5555555555555556,0.5,0.6666666666666666,0.5714285714285715,False,False
Q0134,3,OPCODE_CONTEXT,DROP30,B6_PARENTSET_GRAPH,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,DROP30,ORACLE_PARENTSET_GRAPH,0,1.0,1.0,1.0,1.0,True,True
Q0134,3,OPCODE_CONTEXT,BRIDGE,B2_EXACT_GLOBAL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,1.0,0.3333333333333333,0.5,False,False
Q0134,3,OPCODE_CONTEXT,BRIDGE,B6_PARENTSET_GRAPH,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,BRIDGE,ORACLE_PARENTSET_GRAPH,6,1.0,1.0,1.0,1.0,True,True
Q0134,3,OPCODE_CONTEXT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,OPCODE_CONTEXT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,6,1.0,1.0,1.0,1.0,True,True
Q0102,3,OPCODE_3GRAM,CLEAN,B2_EXACT_GLOBAL,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0102,3,OPCODE_3GRAM,CLEAN,B6_PARENTSET_GRAPH,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,CLEAN,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_3GRAM,DROP30,B2_EXACT_GLOBAL,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,DROP30,B3_HARD_COMPONENT,0,0.3333333333333333,0.25,0.3333333333333333,0.28571428571428575,False,False
Q0102,3,OPCODE_3GRAM,DROP30,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,DROP30,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_3GRAM,BRIDGE,B2_EXACT_GLOBAL,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_3GRAM,BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_3GRAM,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_3GRAM,DROP30_BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_3GRAM,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_STRUCT,CLEAN,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,CLEAN,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,CLEAN,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_STRUCT,DROP30,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,DROP30,B3_HARD_COMPONENT,0,0.3333333333333333,0.2,0.3333333333333333,0.25,False,False
Q0102,3,OPCODE_STRUCT,DROP30,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,DROP30,ORACLE_PARENTSET_GRAPH,0,0.4444444444444444,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_STRUCT,BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_STRUCT,BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_STRUCT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_STRUCT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0102,3,OPCODE_STRUCT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_CONTEXT,CLEAN,B2_EXACT_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,CLEAN,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,CLEAN,B6_PARENTSET_GRAPH,6,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,CLEAN,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_CONTEXT,DROP30,B2_EXACT_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30,B6_PARENTSET_GRAPH,2,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_CONTEXT,BRIDGE,B2_EXACT_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,BRIDGE,B6_PARENTSET_GRAPH,9,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0102,3,OPCODE_CONTEXT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,6,0.0,0.0,0.0,0.0,False,False
Q0102,3,OPCODE_CONTEXT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_3GRAM,CLEAN,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,CLEAN,B6_PARENTSET_GRAPH,1,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,CLEAN,ORACLE_PARENTSET_GRAPH,1,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_3GRAM,DROP30,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,DROP30,B3_HARD_COMPONENT,0,0.3333333333333333,0.25,0.3333333333333333,0.28571428571428575,False,False
Q0177,3,OPCODE_3GRAM,DROP30,B6_PARENTSET_GRAPH,1,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,DROP30,ORACLE_PARENTSET_GRAPH,1,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_3GRAM,BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0177,3,OPCODE_3GRAM,BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_3GRAM,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0177,3,OPCODE_3GRAM,DROP30_BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_3GRAM,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,2,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_STRUCT,CLEAN,B2_EXACT_GLOBAL,0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_STRUCT,CLEAN,B6_PARENTSET_GRAPH,1,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,CLEAN,ORACLE_PARENTSET_GRAPH,1,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_STRUCT,DROP30,B2_EXACT_GLOBAL,0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,DROP30,B3_HARD_COMPONENT,0,0.3333333333333333,0.25,0.3333333333333333,0.28571428571428575,False,False
Q0177,3,OPCODE_STRUCT,DROP30,B6_PARENTSET_GRAPH,1,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,DROP30,ORACLE_PARENTSET_GRAPH,1,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_STRUCT,BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,1.0,0.3333333333333333,0.5,False,False
Q0177,3,OPCODE_STRUCT,BRIDGE,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_STRUCT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_STRUCT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_STRUCT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_CONTEXT,CLEAN,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_CONTEXT,CLEAN,B6_PARENTSET_GRAPH,5,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,CLEAN,ORACLE_PARENTSET_GRAPH,2,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_CONTEXT,DROP30,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,DROP30,B3_HARD_COMPONENT,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0177,3,OPCODE_CONTEXT,DROP30,B6_PARENTSET_GRAPH,5,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,DROP30,ORACLE_PARENTSET_GRAPH,2,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_CONTEXT,BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0177,3,OPCODE_CONTEXT,BRIDGE,B6_PARENTSET_GRAPH,6,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,BRIDGE,ORACLE_PARENTSET_GRAPH,5,0.4444444444444444,1.0,1.0,1.0,True,False
Q0177,3,OPCODE_CONTEXT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,4,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0177,3,OPCODE_CONTEXT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,4,0.4444444444444444,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_3GRAM,CLEAN,B2_EXACT_GLOBAL,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,CLEAN,B3_HARD_COMPONENT,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,CLEAN,B6_PARENTSET_GRAPH,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,CLEAN,ORACLE_PARENTSET_GRAPH,0,1.0,1.0,1.0,1.0,True,True
Q0122,3,OPCODE_3GRAM,DROP30,B2_EXACT_GLOBAL,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,DROP30,B3_HARD_COMPONENT,0,0.6666666666666666,0.4,0.6666666666666666,0.5,False,False
Q0122,3,OPCODE_3GRAM,DROP30,B6_PARENTSET_GRAPH,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,DROP30,ORACLE_PARENTSET_GRAPH,0,0.8888888888888888,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_3GRAM,BRIDGE,B2_EXACT_GLOBAL,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,1.0,0.3333333333333333,0.5,False,False
Q0122,3,OPCODE_3GRAM,BRIDGE,B6_PARENTSET_GRAPH,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,BRIDGE,ORACLE_PARENTSET_GRAPH,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_3GRAM,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,0.5,0.3333333333333333,0.4,False,False
Q0122,3,OPCODE_3GRAM,DROP30_BRIDGE,B6_PARENTSET_GRAPH,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_3GRAM,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,3,0.6666666666666666,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_STRUCT,CLEAN,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,CLEAN,B3_HARD_COMPONENT,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,CLEAN,B6_PARENTSET_GRAPH,1,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,CLEAN,ORACLE_PARENTSET_GRAPH,0,1.0,1.0,1.0,1.0,True,True
Q0122,3,OPCODE_STRUCT,DROP30,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,DROP30,B3_HARD_COMPONENT,0,0.6666666666666666,0.4,0.6666666666666666,0.5,False,False
Q0122,3,OPCODE_STRUCT,DROP30,B6_PARENTSET_GRAPH,1,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,DROP30,ORACLE_PARENTSET_GRAPH,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_STRUCT,BRIDGE,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,1.0,0.3333333333333333,0.5,False,False
Q0122,3,OPCODE_STRUCT,BRIDGE,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,BRIDGE,ORACLE_PARENTSET_GRAPH,3,0.6666666666666666,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_STRUCT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0122,3,OPCODE_STRUCT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,1,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_STRUCT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,3,0.6666666666666666,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_CONTEXT,CLEAN,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,CLEAN,B3_HARD_COMPONENT,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,CLEAN,B6_PARENTSET_GRAPH,2,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,CLEAN,ORACLE_PARENTSET_GRAPH,3,0.7777777777777778,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_CONTEXT,DROP30,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,DROP30,B3_HARD_COMPONENT,0,0.6666666666666666,0.4,0.6666666666666666,0.5,False,False
Q0122,3,OPCODE_CONTEXT,DROP30,B6_PARENTSET_GRAPH,1,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,DROP30,ORACLE_PARENTSET_GRAPH,0,0.7777777777777778,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_CONTEXT,BRIDGE,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,BRIDGE,B3_HARD_COMPONENT,0,0.3333333333333333,1.0,0.3333333333333333,0.5,False,False
Q0122,3,OPCODE_CONTEXT,BRIDGE,B6_PARENTSET_GRAPH,8,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,BRIDGE,ORACLE_PARENTSET_GRAPH,8,0.7777777777777778,1.0,1.0,1.0,True,False
Q0122,3,OPCODE_CONTEXT,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0122,3,OPCODE_CONTEXT,DROP30_BRIDGE,B6_PARENTSET_GRAPH,7,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,OPCODE_CONTEXT,DROP30_BRIDGE,ORACLE_PARENTSET_GRAPH,5,0.7777777777777778,1.0,1.0,1.0,True,False
Q0169,3,OPCODE_3GRAM,CLEAN,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,CLEAN,B3_HARD_COMPONENT,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,CLEAN,B6_PARENTSET_GRAPH,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,CLEAN,ORACLE_PARENTSET_GRAPH,0,0.3333333333333333,1.0,1.0,1.0,True,False
Q0169,3,OPCODE_3GRAM,DROP30,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,DROP30,B3_HARD_COMPONENT,0,0.1111111111111111,0.4,0.6666666666666666,0.5,False,False
Q0169,3,OPCODE_3GRAM,DROP30,B6_PARENTSET_GRAPH,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,DROP30,ORACLE_PARENTSET_GRAPH,0,0.2222222222222222,1.0,1.0,1.0,True,False
Q0169,3,OPCODE_3GRAM,BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,BRIDGE,B3_HARD_COMPONENT,0,0.0,0.0,0.0,0.0,False,False
Q0169,3,OPCODE_3GRAM,BRIDGE,B6_PARENTSET_GRAPH,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,BRIDGE,ORACLE_PARENTSET_GRAPH,1,0.3333333333333333,1.0,1.0,1.0,True,False
Q0169,3,OPCODE_3GRAM,DROP30_BRIDGE,B2_EXACT_GLOBAL,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0169,3,OPCODE_3GRAM,DROP30_BRIDGE,B3_HARD_COMPONENT,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
